id,meterologist,degen
5408,terra1v9ezsja73azc6225wx0qvt3catjwrgqpczmka9,22
5409,terra1v9m04t4jqf0ymv3u2lq4sm23sqmss89gh6d34d,4
5410,terra1v9rhtk42jcf9yeuynj6syssymkqtwy0thuv58h,25
5411,terra1v9zl2km7dqjnty67d80y0u7njygxzt0atfp0un,24
5412,terra1va02naxeyxp85trq5a06tkt9nwp9d2wd0andfc,7
5413,terra1va076yrkcecs2ww5ey2dkshd5rndk63el8dfg7,18
5414,terra1va7ckqeapn8645zm98a4dgw2nxwfs2vt5a73r9,25
5415,terra1va998yh3mswr3mrka2wcpk0z63ug3fmg8hvk6e,10
5416,terra1vaemlx0w6m4d4pzyuctd7mclyrqstu2tehx6w2,13
5417,terra1vahdxdan4lcdua6hcvucfmgpshajqk223n8nwn,16
5418,terra1vana5fea7zmjn8ku9tgalhr5aj7fu48nfcjcc9,18
5419,terra1vavpetmq9dkn54zm5vsgc5xhgk5ayy9rsvdn3t,23
5420,terra1vc3v3dd8gt0zt9e66rsrn5exms5vwq6pv6rdf6,13
5421,terra1vc9t2npuvu8a28up64d93zp5556wk2kaf5r2zt,30
5422,terra1vccr88nc0t94mge48g3nhwj49n0vfsjtr6affk,27
5423,terra1vcp95cwhjwmyhp9wt53r7mcj47k8smzy03d5kc,23
5424,terra1vcpqgnah4tkgrunxf7qp26dq6hn9s0970jnq6n,27
5425,terra1vcx5r5t7qx0cqsekkjmsttq2tppt53amavglq7,27
5426,terra1vczuxe3g46gg7gt08qxm6ajq3gsxmy9zxsuet2,6
5427,terra1vd4flq8fn5j7wfadsae7ygtxmrll6rky72hjrr,15
5428,terra1vd4la0urktprfy9hpdvh4psf5nmnmnuwqthtxr,8
5429,terra1vd4nuhmea98w9rjgfrwhz7g9ln93k54zckdf4s,7
5430,terra1vdmhyydsqstu5vk34e4hwz4l6g9htefe334nau,2
5431,terra1vdrm7p3k4lq9x5l2q8kygu0z9dyfp33ypp7qer,27
5432,terra1vdzus56p2vl33vyknxnnrqrt2ex23p50g7l4jd,14
5433,terra1ve0axkm7kxuuf2myrd3hpsplnpn6p4w2f2k3yz,27
5434,terra1ve93z86q0pcfgyyst4t2nxpry85mk9kz5qza2x,28
5435,terra1ve97rayszth74a8waxqzt05l3856xfar5satqn,1
5436,terra1vechrerps4fedpvh0yg56ukss25nvszfhf3rcv,4
5437,terra1vejljhncnkm94saxhv8gaq68w6rrwspdwq9rwd,21
5438,terra1vetsphh3znvyh6ws4m8ycv9ncj8npdwe7vmm42,19
5439,terra1vew8mh9cdvm9h4yav9xlf8x0jcaachnh0x5zg2,10
5440,terra1vfe22temxh5dpn9s0z5fzdhrtdz3nypx6a5ma0,7
5441,terra1vfktm4esrp4vtcavln2ysyruggfekhr48tls57,14
5442,terra1vfmata03798g85fph9alft5363ldcmsuvz6uhn,24
5443,terra1vfqrrk6en2pvnyg6sq3z84vl7445v02nrakp6e,2
5444,terra1vfsgvrqymqyfu2q7fv34k2ke6cukrfzayq27yv,22
5445,terra1vfxrttefrtqnwkq6xykj7rsqq53x5xt06g4m4c,14
5446,terra1vg2yd6yawx95dtgtce76svmakx9xea334hd378,17
5447,terra1vg5at7hw8vr9w4hnl3jgsk6mr2e709sek5taah,16
5448,terra1vgl3zsj853junp5rd5rgkea7sv8ldq4m9etzz4,8
5449,terra1vgu86rscm0zl8d9zkd3h9kql49zn9qgskq4n2j,19
5450,terra1vgw6fppmp302x0j6alwp4ecsfndmjtlkrn4ge8,7
5451,terra1vgyd47mke4tj9qc5h6gyf3v4022e3jav6wx2sf,30
5452,terra1vh5zjhkqqtd28flcm254a8cvkmng4uvmlqt7ve,2
5453,terra1vhfv0tv7llc90t8p3m6sufsxaa9zkxtns9vsuz,5
5454,terra1vhlv93sqkptseqlcm07wc3a7z60lu4dz4ss782,24
5455,terra1vhmv8036jkt72fg2kpxl66u4dvgulqckjqqhd5,23
5456,terra1vhxh9uxm9vz0a3g8eufspmuax9pjludkm5hqhe,28
5457,terra1vj5nysynvkmhefze6uwzjvxtvjwu9z2f0mx8l3,2
5458,terra1vjk4cvtuju3evdgcqj8n6xy7tkwy3nndfe3ve2,28
5459,terra1vjkua08tcfm0n2m93lzc9nu8lfw23nk9y2cqys,4
5460,terra1vk39snxds6mg97rgpwe2hlfs7aw4u085qyfhcr,16
5461,terra1vk5qxvdt08mevc62rrw3ryfx656vzad33zvcah,4
5462,terra1vklu7432ljsf50ue5u5m9up58nm0464qn4putp,1
5463,terra1vkwjvh3xkeel07xmmfadvm9r82pxeqx8ddd6w4,19
5464,terra1vkyz5n7tgcw3jszm2savxzkmvw7t7mygd79hhv,23
5465,terra1vled2mpp8s2t0zksvqj0wlvwjcw50ema6h530q,23
5466,terra1vlkumpqhfr8rsc6ggesg4x9s8gvpl6tssvnzs4,18
5467,terra1vlmd3pdlhnt5rlk8yp24x8uh2f7wx4cqwywedj,25
5468,terra1vlngy3l83leg0jkta9njfl44dh4v08x3lnedxs,27
5469,terra1vlsyfpsnkduvr5d8r9mxyg6uspjdgfj3hlsv8w,17
5470,terra1vltvcr875nuzs8td553zm3vsk6g8e3m9jlu8yy,3
5471,terra1vlzqxspcjm0yjuxvvamv66ms2us33lnxtuyswa,25
5472,terra1vm5y2xm2j4cau9rzmlqgv2lz2tzfa8q0eskje0,2
5473,terra1vm6nstcssvunvd7mmtfuj3symsvny9mdclhdre,15
5474,terra1vmhjfa3gkdvx954upaa8wln0kp27ky6dxe883n,22
5475,terra1vmhmleq79quge3mhhtte0cltqvsm2h7jjecp8a,22
5476,terra1vmjwf93yelv542npckl4qm4xgmgxfwm3qt7va2,20
5477,terra1vmk950mvwakjef3qjjpcz9f28x3ah3q8hq5euj,27
5478,terra1vmpahkstm79rrg7szxg87pu997jzkcqsfgm7sn,3
5479,terra1vn285ygcsydqhfhuqcprjyynrd9x0dsx8cy7mf,21
5480,terra1vn9rjj93mf4ks6wdl3wn9k6qa36cgzmttj7z2k,30
5481,terra1vnepad2hvah8cqm6sdu4na7zzjccxd32fj6w35,28
5482,terra1vnkzllst68knajukjpgj965nx0vqq8aefmj6gq,20
5483,terra1vnvpetucvvxdg9m72v5nkwl2kvekw3zjyh5jey,28
5484,terra1vp2h5rlgvach7zpqr9ac72nrj2rkuldm0vm0yp,25
5485,terra1vp7gf6evzypcgmg820e20fm9pxe6apslqeyw32,24
5486,terra1vpdgj98ad40wys5avnyuav7kaxjn48fvekeyss,30
5487,terra1vpepww5k0f7t8fgsv7f9lvx5sg06mqs39hftyd,17
5488,terra1vpy6v9ha87d4zt0h3ucycfe37c3jeeu2pkdzrk,28
5489,terra1vq4wqg950ectvta96929myxy0tycy3kg7w5agf,16
5490,terra1vq5exkv9rzfp3cmvgyhw7azzp7ksjytfx9dkv0,22
5491,terra1vqadyw2lyltsr2ac7eq4ge3gcy0gnv87yd4uv8,1
5492,terra1vqgzd0e5qqcmrayk9ul860zvwlx80ruyavv3ur,17
5493,terra1vqht3dhyg0ulv33lh2uqup3rgmds8rajdh0v60,21
5494,terra1vqhtppdpxjcrxe9zdvkdxfw9f0n0xdg32au0ed,24
5495,terra1vqsj7j9vsugdsku54tcy0n200jza0lmjndxrsa,21
5496,terra1vquz5fy2j8gv4vh89zkw3j2st75hftgczu630w,2
5497,terra1vr066cyaxum3t45x0f57z3g65zys5ptf5esdef,24
5498,terra1vr42z2ntr9kwntp03mtufk65d3uarpfzqzl6vu,27
5499,terra1vr4accg72fuu2nua5g9cdd7vvya8nt2y95uumg,2
5500,terra1vr6lhm2lqnyshu4mhqw9u7mp408zmwr8vpfkpt,26
5501,terra1vrlhx8kcx596jch98ahpjn0nppputcnptm0xrp,18
5502,terra1vrmfcc60ez4xc8wsw5jds5wwnn655wf7sxysl4,29
5503,terra1vrrm0d4jvf2833ngvn5nkzvm8y26hcckk8q3ez,13
5504,terra1vrsm4y3wxwgqrd8frtra3c7z67m5fkmpf4fu6g,16
5505,terra1vrsvq2h0wmnyxc9enqhuaqvn3cuzhpvsxj4zng,13
5506,terra1vruzzxyeuaajkl4euemju45sxp8pfw0a5luh57,25
5507,terra1vrx2wy9wn83uy3dg50peuh084t9xwsr7w9hkuj,9
5508,terra1vs7ky7wlhdhhvpe2zdwyeu7trr3c3eycy42hmf,2
5509,terra1vsj0c4xdn6klfsg0e2685rsqx3fd7xrv2yn6nf,14
5510,terra1vsph30xf0n4rasfg0y6ezrm2w8azt8u5lejkg0,6
5511,terra1vsr0xtrnme5x3f54n058rwpp2eu6mff5864pw9,13
5512,terra1vss6racyqrv2afz7sca6xwyjycc8nwyap4zlgm,21
5513,terra1vt6ljx4ctsr3gqf3tuuvhytlmvlsypqw28cpax,4
5514,terra1vt7y97lt03g3zqn4lqa4md567uhpy7gzk0845w,14
5515,terra1vtef8yg0ml2cqlkrkxr2lphedsjn089p84zes6,8
5516,terra1vtf6fxcvqyvcvcmteftgvmnhnu6qwyrvrzztlc,22
5517,terra1vtgjc3g626nh7xm205jwvxg3sha6z78a2nn38p,28
5518,terra1vtqmqst4dnkyt6ajfpzlyd48jsel9cvy2myq6j,20
5519,terra1vtrygjve0p248dm549naw4n5mcwsp2ml7yk8g9,16
5520,terra1vucn7a9c8hwmh0q8hntr9h5vclecj7a3qxn3pg,30
5521,terra1vulk0j2qnvte2tkm4hpyqx3qufpvf8zupeufuv,2
5522,terra1vupwy0gf26waw78aussre9f9tsj7w5gjnfn0xc,25
5523,terra1vusg3hqhzh9max7vt2qkhdnt0mkqlye9zjheh3,15
5524,terra1vuuffz3xcksqwv7n8mlzv526l5szrauvttch62,18
5525,terra1vuuzu0tpqtjvcnrhqventg4hgxlqjr8ejp9c9d,24
5526,terra1vuy9vthqpw88tmnuyhefkkvd2cmqry00ay9tdl,24
5527,terra1vvam78cq34katcnvskydkvqfeyehznuhrvw8wm,28
5528,terra1vvugq0lwh5m8gs68cfdamskfuufzxe42jvvftq,11
5529,terra1vw9w653f2vmcjde9gj2nwhykj2vza3gw94uxjd,18
5530,terra1vwhw69c5n2lmr6vwuev4r6zt0q2nvyz803cp7y,30
5531,terra1vwje0qm6wqgsr2724ena55nq6g28jd26hz2xef,9
5532,terra1vwkes0l5ed4095ws9qkyz7hl7phfq2p60jh64m,27
5533,terra1vwnel368flxck348xrfxad673zp56hxltsw6sg,27
5534,terra1vwpm2gzztvt847hh669w8w2mlvwmjdq2dzwpry,16
5535,terra1vwrjygls44r7sukfgy8fyuzhh07knpdqnk5vf2,17
5536,terra1vwyra0qafx8qf5x84530tef44z9wjvzytdgzxy,24
5537,terra1vx6e3py0s0md6keg4cqhsg4hcnkh9m3d2pmzs0,30
5538,terra1vx8faj2z62t8zvnuk2nyxewm4eza7kfw00l99w,10
5539,terra1vx9x228wwxswktttjdyzv0s3g6kkyfms0j77te,27
5540,terra1vxefda74etr4tj73swm7r6utkyr5pusvu48r5x,14
5541,terra1vxmr8msq08wzf2ejyfutly74yzsdte6mazdtjt,6
5542,terra1vxpekf620ddzjfp0wepjsc9pmnzq9pd5h6sp6x,11
5543,terra1vxpy5v99sjnkmkz2rps5g8g3jhjrcj2sku5jce,20
5544,terra1vxrgd0p3nwm8wnmfjm5defwxecdm8wkexafmph,7
5545,terra1vxwjnvwu0c89ade7uxqux6g8lex028pammw7sx,10
5546,terra1vy0nqje03md92uzw7y7wya0ykz7kctrsulszgn,30
5547,terra1vy3ssljmw96z443pt74yukypu2t7n0uy8mqq2z,2
5548,terra1vycz0h2e5xc4ssu687q9lesna8vsj73usmzfsq,12
5549,terra1vyev8cd7ss5mw2z2sfc0ryt9axkmw7vn3jvasg,14
5550,terra1vyszhcpy65tl2lymlfua7xz6xrx9vuhh2q966y,13
5551,terra1vyuxd9rap8hyhrsssc3u5k0npz7j9x3tfsdplr,19
5552,terra1vz6sh67033ztla0gttujsxga7udla6l5krkrau,25
5553,terra1vz6znz78lna92hsuqczk5zwr8yztv0kwafj7yf,15
5554,terra1vz873m5u2hksr2fllv6du3eaesq7uadqamn9pm,30
5555,terra1vzqmtzcer7e7qz8daz3lpzh2du4raykw5zvawp,15
5556,terra1vzrhj2mud380ws0x39kwqxhgc23gpyklca08ez,7
5557,terra1vzz3g26a0n5udzs862g7cg350rhcwzkdq3vuxq,19
5558,terra1w05kd3xdv7fdwa6t97eze27zt3ahvjsz5u7h9j,2
5559,terra1w07d9q2rrg66nc5nvczddxhtvjmuu2v8v33x30,21
5560,terra1w0k3trlmjlxvx6cjsswcnwrnd3fvexcdf8y32h,1
5561,terra1w28j9la43cd4mr50xm7y0xvwu9ryxnms3gzcs9,21
5562,terra1w2aqxfr0p6va8mcjqg476l5uckam90eyhf9kzk,22
5563,terra1w2cwzesqw948gf9wg4ug5hwm673ajhmsa70s3n,24
5564,terra1w2m39x8a0y87jlfzryswwvka0y935xqxj7f0wf,27
5565,terra1w2m7yqdtcdvgc933jgyxpuld8w3f67dsma4670,2
5566,terra1w2vjr5fp4pf5lczlttcp2zm6nskdzt4cyqvqyn,19
5567,terra1w2wn4kh6eyzrz43hg74ru5pwyvcpg2m9rlhzkf,30
5568,terra1w2zgtp0kpp38m7ff2e9rwqfrshgsev5crpaxxv,30
5569,terra1w36vxj6u9fe26zscz267ry4uqyrxcdld5fmgm4,24
5570,terra1w37rw4gkv9z2plq62rgffxff9sjxj2f7rvdj86,17
5571,terra1w38xcfmz0khh2m2jvsea2m7t7hxr7flulx6642,30
5572,terra1w3f97n0ssffwt86kcvgmyq3xx7dfjkvptl9mhr,2
5573,terra1w3m0v3ny7dsm6w8ywj2myexuhgjv428jpd7lcr,1
5574,terra1w3v8ccpszncjr5a5kg54xqfdtj3fupzs50msm4,18
5575,terra1w43merts6dvuaxu3xhyzy04tn4qwwuqkkggyxt,23
5576,terra1w45nmwkk8s4cnl5f4v3ycevusc302jc3jaeqx9,5
5577,terra1w49nwtka04u4xvk4smpud7gwefz3pgh6j7qv6n,4
5578,terra1w4ecfvntkxf4sfnq59s0w2jtfhxztjwmzn36am,17
5579,terra1w4fjk0e768na6v9srn39qnk9l594jwlnjrs4pe,11
5580,terra1w4zzq2acw22zpg9z9aal0uvwr9qp5ny6687v82,2
5581,terra1w53e8z7kvck2n3t3xfwp8l0sezacwc56f6mfh2,13
5582,terra1w5ch3np2lkrk5pwp2nspdhp982rcunrwuhh4xq,2
5583,terra1w5ej334xtdm7ekvg068p5q0e6azfrhc4409fy5,4
5584,terra1w5f8za7wf8p2mjneadxvw3meuck3fr50kqdxhl,22
5585,terra1w5fpak5s0uzdgw75jdrt07lu95gdrj8z3yhvfa,28
5586,terra1w60t53zzuf6v49er7crut2ud7mm0k2q3j3gvqp,3
5587,terra1w65d5fp7093acx9x7e8llanenh4qs80vsedp8l,7
5588,terra1w6c9dygvdgaje6dtxa24xv4m67yghh8sy095n3,13
5589,terra1w6daeudy5ug9xd9drfph9e7dqv64kklhdlejeh,2
5590,terra1w6fql4ad73znhgmnvy6yr0uclgehp9vln4aq53,19
5591,terra1w6kelt6gujgjjjy7wkq6hg8v76znj8edrzl7jy,27
5592,terra1w6mn4fp8cezf00n7st6azlur320gw59062dsgq,20
5593,terra1w6rqmujgx6s2dkclse544kkk8y8rks5jtm2pag,4
5594,terra1w6swwkpzh6dwz8xwzmwt6a6utf4gr2sexckmek,10
5595,terra1w6ylgpgcmru50wvvggskw5wssul8lrnl4rqfzp,30
5596,terra1w70hjm9dyq8dlps0lgljqnnc3lsf9jqf5qrntd,21
5597,terra1w749w5vdttgxxvp305qggt2hlzcmnekvn9y4ng,10
5598,terra1w7at930k5t3axzgu94txh8lpwftp7nvm3x5l9k,2
5599,terra1w7csfdkp8c9kc9e69vsp6x4uhfqtwu8wmnug0l,6
5600,terra1w7f2hkq3eyfgyzm285ywh5884j4pjf9ukpg89r,4
5601,terra1w7qf03pefeumel9fl655xzx5tf9j4gxzsm8d0z,1
5602,terra1w7ywqdds4su70hd2j3e0h3caceyfjakhaxfug5,7
5603,terra1w7yyw3nzjj7snk33c5pwtpjrdl0wqxl6fkm9md,14
5604,terra1w84ywvh2j9w7cwgcemgrcs92hncqwlfct98nq4,23
5605,terra1w858dsdtvl6zd6mmdxvsvmqya8ekau9jkxj53g,2
5606,terra1w85zhvt8h9v5v0sj3gr3fpfk5z7k3k4xvmqszj,26
5607,terra1w8eaz7dxeqdg442ljx9leladfsg3kaflunqwuh,27
5608,terra1w8mlkzv6rp4d58y3u2expw05pzuc3xnc3a99h5,13
5609,terra1w8q5dlat2et5uv9yp2c705jql4gckq9cp70w3m,27
5610,terra1w93p0tklhe7w3erlw5newnh90xqh0wl4psnta5,21
5611,terra1w9vznnaua04h5glugmv4u5nwtf06eyk6xpvuu8,26
5612,terra1wa4d647a6ccf8a042gzpw68p3tjqqlq9puezg7,30
5613,terra1wa7t5at4k2cueaxjlv986n0h0y9ycdxuwgtuu0,23
5614,terra1wa95ca6a3dkv3yjev6etzxec9u8huwjnjzeu2n,21
5615,terra1waav4jk3e2v0z8d34e0xqx44l2rww5mmv8yqsg,4
5616,terra1wag5t6d5v5reqsrhmevqu8htmvwmfwnnjtt427,10
5617,terra1walegkeawy94808mna7d5u2s9zm8hudgy8kf05,14
5618,terra1walqa67vd5225vuaqpce0sftrzxqxrmhqfn7xf,24
5619,terra1wan6shmnrqnxypchurn8cncgq3e7fq50afhqny,28
5620,terra1wanjxk44m8wnrwj095l3edlu0r3jdl9d92hdhr,9
5621,terra1wap56dwa29lmh62dgacj4ajfjjgauguqpgugtt,4
5622,terra1waqymt2wdl2c6rktyahg2gcaz7xmhnqx4z6sje,1
5623,terra1wc0pxzh6jhvr7fdhwg5gkwqqx5uuxd5umx7f03,2
5624,terra1wc5gw0dl37jmdddfyltxz9d0qmhj9j4fc2rcwz,21
5625,terra1wc8fpxhy5xd3e4rrmrafdprg7s67vqczarr4lx,10
5626,terra1wc8snsfp7c77nxtztm4tnu8g7d5cp32a9xgstk,2
5627,terra1wce0p6g82sl3gvgljjzfugjmqpdx93m9un6wse,2
5628,terra1wcezfdapp0a3lszane03edjdztp5h7xr3wrffc,22
5629,terra1wcjk3hd8yjek43ms0vd5yucu2548wpeuw726qv,17
5630,terra1wckqgs3rgsjk64e22pamcgg2fmv7qy9f0uhlp6,24
5631,terra1wcy7dc96lnn5240ggmedeppdjlfz8relvuwrgc,1
5632,terra1wd2n9shsqxq5rp9llxq2985agqh5hvwxkj9nkq,7
5633,terra1wdfussh3x4gywlcdwg77e5fjxcd6kxrphdrgpu,27
5634,terra1wduzllwlg8d74md9p58qxjhuuw3efswtv8rlf3,25
5635,terra1wdvj32gme449mu4vluus5wcehxnqw79h5y9kje,18
5636,terra1wdvxghtpvaknak8dgjvstwed0u92fcmfvl3phd,25
5637,terra1wefxvzxq39rqhz6nh3df5j58w657r9x6cgge7p,2
5638,terra1wepqmt28f5rgdmvfgnceck7zy7sdnfnjyzad0a,25
5639,terra1weuhcx4q08ph5pvvf7g7skw085087gr0nyc0k9,24
5640,terra1weummjyllu8dk4yghlhjdhj3hmwrmyc9h2729g,5
5641,terra1wey4n79tyk0jarn3ngek2e54j3fqnl536gyfa6,2
5642,terra1wfpram2ee9ps6pp3txdw38nmm006p50drwj5kk,25
5643,terra1wfuddz20c4gd92awdueelzt5jmmeeytseuuwuz,17
5644,terra1wfwqxacd627yepqev5ur7p36er906mqaxtvd99,25
5645,terra1wg6hcm8za5dl62tsyfa0qvqkl38uerz48z45d3,27
5646,terra1wg803g0y4mpaw2cq2hymhu7ts5jl9fj0g2zt4l,21
5647,terra1wgmpcd554qettk3h072x7umd0sfclh3wj0fgwg,5
5648,terra1wgqfa9wzaqn0ka9cy0dw52vffqu3m8q4fts9w2,10
5649,terra1wgwaax7yzrcfx04flm0evwys4accq5nn9atg0v,9
5650,terra1wh9cyfx6qylt72zrna63rjeka7yz82gn629tm6,25
5651,terra1whhzdmxk4elwkxfqfrmqhllla2dt05ejzcxn68,5
5652,terra1why3yjeda435s93amfv6xax8ukk4rq63ch9nc6,28
5653,terra1wj2a8ayem880t8g9vaszzztv67gpuvv7ux8g0y,10
5654,terra1wj56th0e6qxwmpg69xs2zhlwgxyxx5v5h53mps,28
5655,terra1wj6gnggg73ecxn2fwu43ppdsxf4epz20rcege8,27
5656,terra1wj93pspgy84dc8383mgvv9uchkasc9ecv6c9u6,2
5657,terra1wj9tkcu0kfyjzn7va7f63sul8pgrr5pjxglnvx,7
5658,terra1wjne6q4lyppttpw0pq90306mexxdjzwkn2kkan,3
5659,terra1wk6j52vxlml9t30wqkmu94w7mn935u8erwqw8h,21
5660,terra1wk7gsrrjpy90ep5n4he5yqmnf5cvaug4s90hv9,29
5661,terra1wkn76crk88ldmw07fsehz7qtdswmny2k349ca2,17
5662,terra1wknw5glel2jekejuehn4auvfs7dhqf6zf90zmc,24
5663,terra1wkr20zr6530sfqaqncygc9vn2tamhgd7c43hhy,14
5664,terra1wkrjrxuel5f9ujfq2l7uttfwha4kquwtpq37v4,10
5665,terra1wkss7mz6r2dz68xfr5nwdlz5ygxcs0jfk9cmcz,7
5666,terra1wkvpdke05hynvae4qn9w3rjxk7rcxhpp68ruuf,27
5667,terra1wkwvj767a6q8ahuezlz852u5zaky5qgfa6lq0y,25
5668,terra1wkze7m5yp7lxptf48hpt6ya4tthje6f2n33av2,5
5669,terra1wl5469cxfrvemumht0g9wq0vyagdns7cv3c7ue,30
5670,terra1wl8v7573lmv0uhsa0d5329y3j7xauf4f07lg9s,30
5671,terra1wlmrmn968rxzyvvtxydmywns3u044v5r06v53r,7
5672,terra1wm5xevlaljek020j6uzsmfhfs4qe0vpus52esr,25
5673,terra1wma6lem6rer7uxrkzwa9n8rr2zvu7nxlxp84yx,10
5674,terra1wmnty5f5yg9m44uesv7x0pxvkjps98ajhmwfcz,3
5675,terra1wmruk3c89xffy0sx4t932vkr9kfezrv90mquzv,4
5676,terra1wmxs4cy9kqjrfrf7kckfqnjt7ewqla09ev9l7d,25
5677,terra1wn36g64dn8cyj4jx07yv8cl8tlxr92x4l3at9m,1
5678,terra1wn4clv92zlu9cc0w7fudth08hds2vyh4u9h5qe,6
5679,terra1wn9u80hm52eejl4zmyd0pyd0xe9hqwtgxzaur5,18
5680,terra1wncchkx4a6exnqdtajvhhfefzs7h8ugel0gx2u,19
5681,terra1wneary8t9lwqdkgs532jgh48tdau26rrhugqx9,2
5682,terra1wnr7rl8kd9uvsx6ehcd9enlv9er99pnklj3u66,2
5683,terra1wnsfawcz2y0nrk9emxt8q8gl5ttp74j7vpkke9,29
5684,terra1wnsnt4mxeyjd03h800wm53pkneha705y4q8day,27
5685,terra1wntpnedhpx74n0d2ajsmdl3grhau9mtzdu2vrt,29
5686,terra1wnwj2ttwafuhqsp2x2p5348el2ey4gpykqw3gd,10
5687,terra1wnwysv9f3yyd83uzdhj4nrjwjfp2wzlcjds52v,14
5688,terra1wp6htmgq2ry9e5kyw6gevq6yvmkn5fg6g6dk9q,25
5689,terra1wpkkeuqmfs3fgarq3ay83ftll8qnnrfed5j0d3,7
5690,terra1wppzht54uaqwpzlmn7xg4z0vtau0tyg498zx38,9
5691,terra1wpy058zgq6qtaasq86k8cyna6l88harj7mddzj,10
5692,terra1wq2qrgqd5hapapedj06kpn3ezhla76qps402w5,6
5693,terra1wq3l7mefveqhl3vdtftj7t8wxzlkpmdjdak645,10
5694,terra1wq4g4nrpplzjvt6sxgedfftd5x027yh2gwkk5g,17
5695,terra1wqesqkuwfftcpzklrw835uc74jw5cmwah4c0pe,16
5696,terra1wqfxpzm508ejuv5a20zv4xa4pqzz48k3guujhp,30
5697,terra1wqhg865l42hzl6r46zy54r756hwz7vjl034qpf,23
5698,terra1wqhzzk2j9hrn0t0h0gqg62e79659zpyyzntacp,4
5699,terra1wqlwu0neguvs4l9ukxcwdhw9ywag989d2nkmhr,30
5700,terra1wqnu26mt4nksn58gkaptup98fmaj9xhc9az0yt,1
5701,terra1wqqe6ewul5c7u25na2a2kmz8qsg8r5wu4tuudz,2
5702,terra1wr0pmpxf3mf4c3px0pdqjzqfypew6u0qqp30m0,20
5703,terra1wr59zzkxmu5uy3wdkzvp9rjf0kzudhryn75856,24
5704,terra1wrcxk9sjdz9zr328d2uarmucwmrlvkxds2rec5,24
5705,terra1wrds8haeajvkrah5yeu0s4w44ky3ne3elfd58w,9
5706,terra1wrf34vwdc2f9gsdeuetp5vfn4kuekxgr3rg9nn,10
5707,terra1wrfsh2r4fmvzj8l66a3dt8dede3jjrm5cca525,10
5708,terra1wrx893xfphqaedsu3zdvkc9jwvq279uskjk96f,23
5709,terra1ws4w8w0xs5dz9d4lzw6c5twtkkycjv9v55grvw,27
5710,terra1wsgd3zv4uuakapygxupl3pfr6eq9t30wjxmlqr,10
5711,terra1wsprntq4vrpqgp2l9z6j86r8vd0g2p9twx9z0h,24
5712,terra1wt2288cd6vsm7u3s2ltnprwmac54sfe7lrd358,7
5713,terra1wt7glx9a8mjtvp7dj5j96etnhzvt06pk7fqh4z,23
5714,terra1wta38f4cp8ftkxxvxy729f6wcu37ayzmw4tzq7,2
5715,terra1wtahd2qw00padgynynrutj6rfxqw2r0cgmlg92,4
5716,terra1wthr5wkj866ykgunzxccgv68tl236dsxwpqzux,17
5717,terra1wtj85d87m86qpvuyq0zqy6z85djarqqxx5xeqh,25
5718,terra1wtu0m3p79m3j38wl68l6ttcl3k5en4uake63kw,4
5719,terra1wtwqajngj30y9glwff6leyfde2dmkl5rlteeln,7
5720,terra1wtwsl5h6wahdlwgtf2up5w0rn2jm8c4caca28c,30
5721,terra1wua5ry8serhrayen6svz903w8gktc793e3zh79,10
5722,terra1wugljeqntq474e03azq0jh5lh6evqce5luatht,2
5723,terra1wun5tu7x227dgzg9x9gtc858mfk6lzmwdl2eae,22
5724,terra1wungehwcex0kut372g3kjvjerk8030d52zhq67,22
5725,terra1wv40xcyrjsgdau60yamgqdeucvrpxa33t87jna,27
5726,terra1wv6zs6uv5uwp5jdruddv4rk7xc5jtd2zpd7lwk,11
5727,terra1wvga0pp5fqp667njtemluh0ucg4lt7vpnaue50,29
5728,terra1wvlz4xfdz6yzq39accyuxkel4qp30lf38lmfsm,29
5729,terra1wvqxpp0rkuhnhfx735fzv5mtggtjp47x8ru6q7,21
5730,terra1wvsugzhszkstexl0v6fv86c9ryjy8xm6u9t2fk,27
5731,terra1wvtfdnvcnzle2y7cd209j6vw2halfmsndkt75v,2
5732,terra1wvxnw76j0zmacdnvjyltvytdtrmp75vznzr0gw,18
5733,terra1ww2n2r4hntvwd5f5geu7mje497v7he0gtae3qu,30
5734,terra1ww5ppxjlcjc4eatc947cm0sldwer6awtgnqkhh,13
5735,terra1ww8ukhp23n4394ka4vcv9zq3wgxycwveclkgsx,4
5736,terra1ww9jmuudn9n82wyjng6v5g9fncultnxzengqer,13
5737,terra1wwalad0ecke45w9mul2qyk8azsn0290e6uz2zw,12
5738,terra1wwdewv7zt33643sdmjcp6umrhczcvhpm3u0678,23
5739,terra1wwgqj2rudn32gulrpl7zenqcy386z9099vvdej,19
5740,terra1wwhvghrh69ddapgwvmmwlkes848xl9npjmcd59,2
5741,terra1wwkduka64eehmlrkj4c4xg40pxfvwn52605dmc,17
5742,terra1wwlypllc5s3jhr9xvn3uh8pfy06xqn7ld0sjxl,14
5743,terra1wwqncrad8c69799zw9kxdtrncueegr79n47rdl,6
5744,terra1wwr6438ty5fq7d39r6chpvket6yp4m4lut5ufp,28
5745,terra1wwrsjk8ul69y2n22u7v53pfspceknafktxgfja,10
5746,terra1wwskxg4t00x3v689jnf84rlahvjul25xe54c3x,10
5747,terra1wx25tnk96jjkhad9gplsrc0g2junr8tgnhg5sh,16
5748,terra1wx5wzqyrc90xm67nzgqdgzy5yvdjpk75gjnws3,14
5749,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,27
